,user,id,text,categories,notes
1487,william_kattrup@brown.edu,207,"Here's what Jon Entine, visiting fellow at the American Enterprise Institute, has to say about the scientific consensus on GMOs:",['0 No claim'],
1488,william_kattrup@brown.edu,208,"Again, it should be noted that the NEMS and the HEM both include the changes in behavior and investment in energy-saving technology that firms and households will undertake to adjust to higher prices. So, the projected income and job losses are over and above any offsetting gains found in industries and services that provide low-carbon and no-carbon alternatives.",['4.1.1 Policy increases costs'],
1489,william_kattrup@brown.edu,209,"While the approach in todays post doesnt appear conceptual, statistical algorithms, including linear regression, typically solve inverse problems. The spirit of todays post is approaching Deflategate as an inverse problem. In doing so, I am aware (as Carrick has forcefully observed) that the underlying physical conditions were poorly defined, but people still need to make decisions using the available information as best they can. I think that the approach in todays post providesa much more plausible and satisfying explanation of the variation in Patriot pressures than those presented by either Exponent or Snyder or, for that matter, my own previous commentary.",['0 No claim'],
1490,william_kattrup@brown.edu,210,Since when is valuing personal freedoms...or questioning sweeping government intervention anything other than a deeply embedded American tradition and a very good idea under any circumstance?,['0 No claim'],
1491,william_kattrup@brown.edu,211,"“We must ensure that the millions of farmers and landowners across Europe seeking to safeguard their lands from climate change are not short-changed by those who seek to dismiss nature restoration without credible scientific evidence to substantiate their claims. As the EU Council last week agreed in confirming its support for the Nature Restoration Law, there is overwhelming evidence to support the long-term benefits this legislation will have for farmers and landowners. Thousands of pages of impact assessment conducted by the European Commission and passed through the EU Regulatory Scrutiny Board point to the importance of natural defences against climate change. The data shows that, for every €1 invested in nature restoration, Europe would benefit from a return on investment of as much as €38. It has become all too convenient for some to ignore the science and facts, in favour of electioneering and political gain.",['0 No claim'],
1492,william_kattrup@brown.edu,212,"33 Corporate Environmental Enforcement Council, supra note 17, p. 22.",['0 No claim'],
1493,william_kattrup@brown.edu,213,"On the occasion of kvllens debate on krnkraften SVT Debate ltit make a opinionsunderskning and frgat Swedish people what we want to do with krnkraften. For ovanstende image SVT Debate chosen title: Be fourth Swedish: Phase out krnkraften. Had I choose FTT's, I had written: The majority of the Swedish people want to keep krnkraften. But perhaps it is just my interpretation.",['0 No claim'],
1494,william_kattrup@brown.edu,214,"Via Tom Nelson , this guy is certainly a fine example of enlightened scientific discourse:",['0 No claim'],
1495,william_kattrup@brown.edu,215,"In the West, it has become popular for many activists such as Naomi Oreskes to claim that there is no peer-reviewed literature that contradicts the fashionable theory of the so-called global warming. Well, that's very far from reality as everyone who is familiar with basic research directions in this field knows very well. Whether or not we think that all these papers are right or not, it's a fact that there is even peer-reviewed literature that argues that we're gonna experience global cooling.","['1.2 Heading into ice age', '5.1.1 No consensus', '5.2.5 Scientists are biased']",
1496,william_kattrup@brown.edu,216,Links to the Bartol Research Institute of the University of Delaware:,['0 No claim'],
1497,william_kattrup@brown.edu,217,Highest Court in DC Allows Second Amendment Challenges to Long-Ago Convictions for Violating D.C. Handgun Ban:,['0 No claim'],
1498,william_kattrup@brown.edu,218,"Ocean heat content (sorry, can't find the link but the shift from using thermometers in pails dipped from ships to the ARGO floats caused a one time step change in ocean heat content measurements)",['0 No claim'],
1499,william_kattrup@brown.edu,219,Economist Mag. slapped down for 'clearly biased and misleading' climate reporting,['0 No claim'],
1500,william_kattrup@brown.edu,220,"In essence, as another paper observes, the U.N. peacekeeping effort is transforming into a new kind of supervisory organism in which not only conflicts but also national institutions and cultures must be regulated for longer and longer periods of time.",['0 No claim'],
1501,william_kattrup@brown.edu,221,"As a result, an energy-saving light bulb that complies with federal standards is now available for every socket in America.",['0 No claim'],
1502,william_kattrup@brown.edu,222,"The reasoning, apparently, is that the public on its own is too dumb to realize what a great thing CFLs are, given that their energy savings far outweigh their higher prices.",['0 No claim'],
1503,william_kattrup@brown.edu,223,"When you get to this link, click on the graph again to make it even bigger: http://www.vukcevic.co.uk/GrandMinima.gif",['0 No claim'],
1504,william_kattrup@brown.edu,224,"Hawley works closely with EDF’s staff and strategic partners to engaged in work across each of the organization’s core program areas. He is a liaison to the North Carolina Advisory Board, and cultivates collaborative relationships with leaders in the public and private sectors.",['0 No claim'],
1505,william_kattrup@brown.edu,225,"I’ve blogged about this issue a number of times before, because it unfortunately has been a problem for many years, and because entrenched polluting interests and their friends in Congress have tried to kill efforts to fix it. But there are millions of reasons to fix it – nearly two million miles of streams and the wetlands that support them lack clear Clean Water Act protection against pollution and destruction. Over 117 million Americans receive drinking water from systems that draw supply from headwater and other vulnerable streams. Approximately 20 percent of the over 100 million acres of wetlands in the continental U.S. have been effectively written out of the law for over a decade. The net result of this legal uncertainty is that it is time-consuming and resource-intensive for citizens and water pollution control officials to establish that a particular waterway is covered by the law. Also, federal law enforcement has moved away from certain classes of water bodies, effectively taking the cop off the beat in critical places.",['0 No claim'],
1506,william_kattrup@brown.edu,226,"Today is the 30th 40th* anniversary of the most expensive flubbed line in history. ""One small step for A man, one giant leap for mankind.""",['0 No claim'],
1507,william_kattrup@brown.edu,227,3. Roofing fumes: Companies want no restrictions,['0 No claim'],
1508,william_kattrup@brown.edu,228,Other Ways to Give,['0 No claim'],
1509,william_kattrup@brown.edu,229,Let's get to work!,['0 No claim'],
1510,william_kattrup@brown.edu,230,1901 headline from Lachlander newspaper Mount Hope central New South Wales with modern ring to it An End To The Mining Boom snow reported in July too,['0 No claim'],
1511,william_kattrup@brown.edu,231,Our People,['0 No claim'],
1512,william_kattrup@brown.edu,232,"Included are updates of the weekly sea surface temperature anomalies for the four most-often-used NINO regions. Also included are updates of the GODAS map-based animations of sea surface height anomalies, T300 anomalies (depth-averaged temperature anomalies to 300 meters), sea surface temperature anomalies, and the cross sections of temperature anomalies at depth along the equator. These animations start in January 2014 for the full progress of this years event. Also included are a couple of graphs of the BOM Southern-Oscillation Index (SOI).",['0 No claim'],
1513,william_kattrup@brown.edu,233,A Dark Victory: How vested interests defeated climate science,['0 No claim'],
1514,william_kattrup@brown.edu,234,Energy-Water Nexus,['0 No claim'],
1515,william_kattrup@brown.edu,235,"Hurricanes taking place in 2020 and 2021, especially Hurricane Laura and Hurricane Ida (both Category 4 storms and some of the strongest to make landfall in Louisiana) caused billions of dollars in damage in a 22-parish region that includes New Orleans, Lake Charles, Houma, Thibodaux and other smaller communities. Some of that damage included a massive loss of forest canopy, a key front-line defense for urban areas in the face of severe weather.",['0 No claim'],
1516,william_kattrup@brown.edu,236,"The ratio of Te to T0 provides an indication of the magnitude of the infrared optical depth, which is referred to as n. n includes contributions from both clouds and gases.",['0 No claim'],
1517,william_kattrup@brown.edu,237,"Thanks, it is! Very reasonable (and conservative) estimates... unbelievable that these rules would be rolled back. Our nation needs better regulatory resiliency.",['0 No claim'],
1518,william_kattrup@brown.edu,238,"As you can imagine, I’ve been getting a lot of teasing from my NRDC colleagues about my enthusiasm over Jessica Alba. (Ha! They’re all just jealous!) But it is certainly true that I love Jessica Alba:",['0 No claim'],
1519,william_kattrup@brown.edu,239,"First published in The Land, page 13, Thursday, January 5, 2012",['0 No claim'],
1520,william_kattrup@brown.edu,240,"If you were to hear there was significant planetary warming which is causing a melting of the polar ice caps, you might think you were hearing about global warming. And of course, you would be right just not about earth, but rather Mars instead. This according to the Heartland Institute, which reports how recent NASA findings confirm that for the past three Martian summers, deposits of frozen CO2 from the Martian south pole have shrunk, indicating a significant planetary warming underway. Scientists attribute this Martian warming not to any manmade emissions, but to possible increases in the sun's solar output, which may mean as much as thirty percent of any warming that has occurred on earth could be attributable to this natural cause.","[""2.1.1 It's the sun""]",
1521,william_kattrup@brown.edu,242,The timing of these reports highlights a growing defense challenge but also provides an opportunity for the Defense Department to lead from the front in climate change mitigation and adaptation.,['0 No claim'],
1522,william_kattrup@brown.edu,243,"Of course he??s not fooling anyone who knows what he actually said. Add that lack of warming does have to do with the state of global warming, and most knowledgeable people will grant Trenberth the benefit of the doubt, but should they? Ignorant people will be fooled, and Trenberth has a habit of misleading the ignorant.",['0 No claim'],
1523,william_kattrup@brown.edu,244,"“Programs like the America the Beautiful Challenge help bolster unique projects like ours and allow us to think outside the box to develop solutions that benefit multiple interests, while also helping address the drought we have been experiencing for two decades in the Colorado River Basin.",['0 No claim'],
1524,william_kattrup@brown.edu,245,Please Make sure this greedy & spiteful [nominee] gets nowhere near a position of authoritative power within the EPA!!!,['0 No claim'],
1525,william_kattrup@brown.edu,246,The framework of this study provides an excellent approach to assess the importance of teleconnections due to human alterations in regional diabatic heating such as documented in,['0 No claim'],
1526,william_kattrup@brown.edu,247,"""Even a cursory glance at the EPA guidance document makes one thing crystal clear -- the permitting process to reduce or control carbon dioxide emissions is costly, complex, and time-consuming,"" said Marlo Lewis, CEI Senior Fellow. ""It would crush small businesses, if applied to them. However, before small businesses applaud EPA's ""Tailoring Rule,' which temporarily exempts them from certain mandates, they should remember that Congress never authorized EPA to make climate change policy in the first place.",['4.1.1 Policy increases costs'],
1527,william_kattrup@brown.edu,248,"So is the atmosphere being heated from the top down or from the bottom up? The answer must be both. The Sun is heating mass, but only where there is mass. So the Greenhouse Gases must absorb the incoming infrared, and this is most easily illustrated by Water Vapour and clouds. For the full scientific argument on how this is done I would refer the reader to the paper by Hans Schreuder, Greenhouse gases in the atmosphere cool the Earth. (Affix link here). Clearly as Hans Schreuder argues the Greenhouse Gases absorb incoming radiation near-IR, which is far greater than far-IR, and therefore the Greenhouse Gases, far from causing warming, do exactly the opposite, - they have a net cooling effect, and this has been confirmed by NASA.","['2 Human Greenhouse Gases are not causing global warming', '3.3 CO2 is not a pollutant']",
1528,william_kattrup@brown.edu,249,"Emiquon is home to a wide variety of wetland plants including reeds, rushes, naiads and even American lotus. The restored prairie supports 100 species such as big bluestem, Indian grass, black-eyed Susan and prairie coreopsis. TNC has planted more than 300,000 bottomland and upland tress on the site.",['0 No claim'],
1529,william_kattrup@brown.edu,250,White House and are ready to choose key White House personnel and set a White,['0 No claim'],
1530,william_kattrup@brown.edu,251,"Once again, we have another example of climate-alarmist (IPCC) contentions widely missing the mark when it comes to predicting which temperature extreme - hot or cold - produces both more frequent and more intense precipitation events, as well as the flooding that accompanies them.","['5.1.4 Models are unreliable', '5.2.5 Scientists are biased']",
1531,william_kattrup@brown.edu,252,"With offices and staff located in Berlin and London, The Nature Conservancy is working collaboratively with European governments, companies, academic institutions and leaders to strengthen support for conservation globally.",['0 No claim'],
1532,william_kattrup@brown.edu,253,"In his comment, Brian Cox wrote lots of wrong things about locality in quantum mechanics and the Pauli principle but he also mentioned the lunar story:",['0 No claim'],
1533,william_kattrup@brown.edu,254,Only in the modern media can a 6 billion barrel decrease get a ton of coverage while a massive 35-fold increase of 175 billion barrels gets only an ounce. Perhaps that proves really good news is absolutely no news at all.,['0 No claim'],
1534,william_kattrup@brown.edu,255,Sited at a radar station with waste heat exhaust systems clearly visible,['0 No claim'],
1535,william_kattrup@brown.edu,256,"It will be seen that there were far more large volcanic eruptions towards the end of the nineteenth century, and at the beginning of the twentieth century than at any time since. It appears, from the study of early temperature records that this period was unusually cool; and it seems probable that the high level of volcanic activity contributed to. this coolness. It would seem inappropriate to select this exceptionally cool period as a datum line by which to evaluate the possible existence of global warming by the greenhouse effect. Recently the behaviour of the atmosphere following the eruption of Mount Pinatubo in 1991 has been adduced as evidence for the lack of global warming, but it seems to have been forgotten that the beginning region of the global temperature records used to evaluate supposed global warming included eruptions such as those of Krakatoa (1883) and several others.",['2.1.4 Past climate change'],
1536,william_kattrup@brown.edu,257,"Yet because the scale of the crisis is so enormous, we have to ensure that local and international efforts add up to the carbon reductions we need. We have to organize climate action in a bold new architecture.",['0 No claim'],
1537,ty_pham-swann@brown.edu,1300,"Another total lie has been that the Sunderbans in Bangladesh are sinking on account of the rise in sea level. The IPCC claimed that one-fifth of Bangladesh will be under water by 2050. Well, it turns out this is an absurd, unscientific and outrageous claim. According to scientists at the Centre for Environmental and Geographical Information Services (Cegis) in Dhaka, its surface area appears to be growing by 20 sq km annually. Cegis has based its results on more than 30 years of satellite imagery. IPCC has not retracted this claim. As far as they are concerned, Bangladesh is a goner by 2050, submerged forever in the Bay of Bengal.",['1.6 Sea level rise exaggerated'],
1538,ty_pham-swann@brown.edu,1301,revising the timeline rather than sticking to the agreed plan. This despite the,['0 No claim'],
1539,ty_pham-swann@brown.edu,1302,"WUWT; After I showed the original press release contained not one mention of global warming or climate change, one of our readers decided to ask the researcher about this statement attributed to to Jessica Morgan in that Business Insider story...",['0 No claim'],
1540,ty_pham-swann@brown.edu,1303,"The most common liquid biofuels are ethanol and biodiesel. Ethanol is a fuel alcohol made by fermenting sugars and starches from plants, typically corn, soybeans, and sugarcane. Most gasoline in the United States is already mixed with ethanol (typically a 10 percent blend), though mixtures with higher ethanol content can be used in certain “flex fuel” vehicles.",['0 No claim'],
1541,ty_pham-swann@brown.edu,1304,"And thus the debate stood, until a Danish scientist named Henrik Svensmark suggested something outrageous -- that cosmic rays might seed cloud formation. The implications, if true, hadpotentiallyenormous implications for the debate about natural causes of warming.","[""2.1 It's natural cycles""]",
1542,ty_pham-swann@brown.edu,1305,Issues related to religion (particularly Evangelical Christianity) and the global warming issue have been discussed previously here:,['0 No claim'],
1543,ty_pham-swann@brown.edu,1306,"Noting that ""many predictions of the impact of climate change on biodiversity assume a species-specific response to changing environments,"" Seebacher et al . proceed to argue, on the basis of their results, that ""this resolution can be too coarse and that analysis of the impacts of climate change and other environmental variability should be resolved to a population level,"" since their findings suggest that some populations of a species may indeed be able to cope with a change of climate with which others cannot, thereby preventing the otherwise inevitable climate-induced extinction of the species.",['3.2.1 Species can adapt'],
1544,ty_pham-swann@brown.edu,1307,"Beevers 2011 paper tried to counter those findings by arguing there was a nearly five-fold increase in the rate of local extinctions and an 11-fold increase in the rate of upslope range retraction during the last ten years. But Beever had badly manipulated his data. Surveying his 25 sites, he too had found 10 examples where pikas now inhabited lower elevations than previously documented. But he decided not to use those observations in his calculations. He, the editors and peer-reviewers unapologetically published his biased calculations to create his 11-fold increase in the rate of upslope range retraction . Beever defended this statistical blasphemy by arguing pikas had likely always lived at those lower elevations, but had escaped detection by earlier observers (the equivalent of climate science infilling). Perhaps. It was possible. But by eliminating all new observations of pikas at warmer, lower elevations, he guaranteed their statistical upslope retreat.",['5.2.5 Scientists are biased'],
1545,ty_pham-swann@brown.edu,1308,"I will be travelling to #Ukraine next week to meet with the interim Government. #cdnpoli Stephen Harper (@pmharper) March 14, 2014",['0 No claim'],
1546,ty_pham-swann@brown.edu,1309,This isn’t all—there were also a few other important climate wins this session:,['0 No claim'],
1547,ty_pham-swann@brown.edu,1310,"A decade ago the free-market community, as well as lovers of honest journalism, lost a good friend with the passing of Warren Brookes. A similar blow has been struck recently with the untimely death of Ken Smith, deputy editorial page editor of the Washington Times. Ken, along with young journalists like Jeff Jacoby and John Stossel, did much to fill the gaping void left by Warren Brookes' death. Ken was only 44 when he succumbed to liver cancer in early July.",['0 No claim'],
1548,ty_pham-swann@brown.edu,1311,"Silence Begets SuspicionWhatever the reasons, one fact is indisputable: the Bush administration did silence itself by publishing its report on the state of the environment without including any discussion of global climate change data, trends, science, technology, policies, or goals. (Instead, the report covered just one global environmental issue, stratospheric ozone depletion.) Largely unnoticed by critics, however, is the fact that the censorship cut two ways. While the White House stopped EPA from publishing references to studies such as the 2001 NRC report, EPA also prevented the White House from discussing work such as a recent report by Sally Baliunas and Willie Soon that provides credible evidence that recent warming is not as unusual as environmental activists claim.","[""2.1 It's natural cycles"", '5.3.1 Policy is conspiracy']",
1549,ty_pham-swann@brown.edu,1312,"The idea tht there would be a mid tropospheric, mid latitude band of heat in the atmosphere that would push heat pole-ward due to CO2 buildup has failed to materialize over the 30-odd years since Hansen's testimony before Congress. This concept has been refurted even further by actual observations of an 'iris' effect where the upper atmosphere clears cloud cover and radiates heat to space when it passes a certain equilibrium point. Thus there is no evidence for this mechanism.","[""2.1 It's natural cycles""]",
1550,ty_pham-swann@brown.edu,1313,"For example, the accompanying spreadsheet shows that over the most recent warming period (since the late 1970s), the PDO, AMO, and El Nino/La Nina activity can statistically account for most of the recent warming of global average sea surface temperatures.","[""2.1 It's natural cycles""]",
1551,ty_pham-swann@brown.edu,1314,"This one does 2 minutes on a single person. High res and slow advance; there are a lot of detail matches, even things like neck and eye wrinkles and tooth shape / positions (made harder by different exposure of tooth length with different smile depths).",['0 No claim'],
1552,ty_pham-swann@brown.edu,1315,"Without a successful validation procedure, no model should be considered to be capable of providing a plausible prediction of future behaviour of the climate.",['5.1.4 Models are unreliable'],
1553,ty_pham-swann@brown.edu,1316,"In the context of the current economic crisis, the report notes that Missourians spend more than $18 billion every year on natural gas for heating, fuel for cars and trucks, and electricity to power homes and businesses. With a population of nearly 6 million people, that comes to $3,000 in energy costs for every person in Missouri – and most of those dollars leave the state, never to return due to the fact that eighty-four percent of Missouri electricity is generated using coal, almost all of which is shipped in from Wyoming.",['0 No claim'],
1554,ty_pham-swann@brown.edu,1317,"If we lost the entire West Antarctic ice sheet, global sea level would rise 11 feet, threatening nearly 13 million people worldwide and affecting more than $2 trillion worth of property.",['0 No claim'],
1555,ty_pham-swann@brown.edu,1318,The Science story shows that when a bandwagon climate scientist like Andreas Schmittner is telling you that the dangers from rising levels of atmospheric carbon dioxide are expected to be less than predicted you can be sure the game is up for global warming alarmism.,"['5.1.1 No consensus', '5.2.5 Scientists are biased']",
1556,ty_pham-swann@brown.edu,1319,"The second pillar of science is that by its very nature, science is impersonal. There is no ""us', there is no ""them'. There is only the quest. However, in the entire murky non-scientific global warming episode, if anyone was a sceptic he was labelled as one of ""them'. At the very apex, before his humiliating retraction, Pachauri had dismissed a report by Indian scientists on glaciers as ""voodoo science"".","['5.2.5 Scientists are biased', '5.3.2 Science is conspiracy']",
1557,ty_pham-swann@brown.edu,1320,"Imagine if a new car could give you $4,400 cash back. That's essentially what President Obama's fuel efficiency standards will do for American drivers, saving a net total of $4,400 dollars over the lifetime of a new vehicle. In addition to spurring innovation and job growth in Detroit and elsewhere, the new standards will free up money for the things people once gave up to pay for gas--tuition, new clothes, a vacation--boosting local economies instead of padding the profits of Big Oil. According to a recent report by the Blue Green Alliance, the standards will create about 570,000 jobs throughout the United States, not only in clean car manufacturing but in retail and personal services as well, as people loosen up their proverbial belts and spend more freely.",['0 No claim'],
1558,ty_pham-swann@brown.edu,1321,"""Today the Senate caved in to oil and gas companies that are rolling in record profits. The bill will make these companies richer at the expense of the American public, who will lose a part of their national heritage when the oil drills start turning in the heart of the Arctic wilderness. Tacking a controversial measure that could not pass on its own on to this budget bill circumvents the normal legislative process and is dirty politics at its worst.",['0 No claim'],
1559,ty_pham-swann@brown.edu,1322,"NASA's James Hansen said in a statement that, ""to say that the tar sands have little climate impact is an absurdity."" Hansen conveniently ignored the report's common sense conclusion that this oil will be put to use with or without the pipeline. If CO2 is Hansen's worry, transporting the oil less efficiently would surely emit more.",['0 No claim'],
1560,ty_pham-swann@brown.edu,1323,"Some rule makers are more active than others. Out of 61 rulemaking agencies, just fivethe departments of Treasury, Agriculture, Commerce, and Interior and the Environmental Protection Agencyaccount for 46 percent of all rules in the pipeline.",['0 No claim'],
1561,ty_pham-swann@brown.edu,1324,"The GangesBrahmaputra delta is the dumping ground of the Himalayas. As wind and rain erode the mountain range, massive rivers carry more than a billion tonnes of sediment into the Bay of Bengal each year; in some places, the layer deposited since the most recent ice age is more than one kilometre thick. As in all deltas, this loose material compacts easily, causing the land to sink slowly and the relative sea level to rise. In the past, sediment carried downstream each year would have refreshed the delta. But agriculture, industry and hydroelectric dams have diverted water and choked the flow of sediments, so the land is no longer being rebuilt.",['1.6 Sea level rise exaggerated'],
1562,ty_pham-swann@brown.edu,1325,"As a result of the fifth motion to enforce the settlement agreement, in February 2023 Judge Lawson ordered the City to finish pipe replacements by August 1, 2023 and to provide accurate reporting on its progress. The City’s records to date show that it missed this deadline and still hasn’t finished the required work. Judge Lawson explained after the February 2023 hearing that, “the City put itself in this position by its mismanagement of the service line replacement process.”",['0 No claim'],
1563,ty_pham-swann@brown.edu,1326,"So, how does analysis using the traditional EF Scale compare with Elsners study? Does it confirm his results?",['0 No claim'],
1564,ty_pham-swann@brown.edu,1327,"And research from PwC estimates that using AI for environmental applications in agriculture, water, energy and transportation could contribute up to $5.2 trillion to the global economy, create 38.2 million net new jobs and reduce greenhouse gas emissions by 4% in 2030.",['0 No claim'],
1565,ty_pham-swann@brown.edu,1328,"(p9) Projected changes in climate extremes under different emissions scenarios generally do not strongly diverge in the coming two to three decades , but these signals are relatively small compared to natural climate variability over this time frame . Even the sign of projected changes in some climate extremes over this time frame","[""2.1 It's natural cycles""]",
1566,ty_pham-swann@brown.edu,1329,"DOT Exempts Maker of ""Flying Car' From Road Vehicle Safety Specs:",['0 No claim'],
1567,ty_pham-swann@brown.edu,1330,"(Initially I was thinking about larger birds, but then I remembered a film of geese flying above I think it was the Himalayas so that doesnt look very helpful as even today some of our larger birds fly well above 3200m. The bigger problem may be take-off!).",['0 No claim'],
1568,ty_pham-swann@brown.edu,1331,"Some scientists predict that the Sun is heading for a long slump in solar activity known as a Grand Solar Minimum. If this happens, it is possible that Britain could return to conditions similar to those 350 years ago when sunspots vanished during the Little Ice Age, when ice fairs were often held on the frozen Thames in London. ???Paul Simons, The Times, 10 October 2011",['5.1.1 No consensus'],
1569,ty_pham-swann@brown.edu,1332,"Hidden from the crowded city streets and far removed from the flow of non-stop traffic below, there’s a little-utilized space above New York’s buildings that’s helping to make life better for its inhabitants.",['0 No claim'],
1570,ty_pham-swann@brown.edu,1333,The Nobel Committee has a long tradition for being controversial; it has repeatedly awarded the price to controversial candidates in an effort to reach a hand out to people building bridges for peace and prosperity. This decision was not controversial; it was trite.,['0 No claim'],
1571,william_kattrup@brown.edu,258,"Within six days after planting, photosynthetic rates of second leaves of CO 2 -enriched plants were 37% greater than those of second leaves of ambiently-grown plants. This CO 2 -induced photosynthetic enhancement slowly declined over the growing season, stabilizing around 15% for the time period between 23 and 60 days after planting. In addition, when measuring photosynthetic rates at reduced oxygen concentrations of 2%, the authors observed 16 and 9% increases in photosynthesis for ambient and CO 2 -enriched plants, respectively, indicating that elevated CO 2 was reducing photorespiratory carbon losses. Even so, this phenomenon could not fully account for the CO 2 -induced stimulation of photosynthesis. Thus, after further investigation, the authors suggested that elevated CO 2 might have decreased CO 2 leakage from specialized bundle sheath cells, which concentrate CO 2 internally to promote photosynthetic carboxylation reactions by the enzyme rubisco . What it means",['3.3.1 CO2 is plant food'],
1572,william_kattrup@brown.edu,259,"Under the Kyoto Protocol, for example, companies subject to climate regulations can meet their carbon ""cap"" by paying for emissions reduction projects in developing countries. According to the journal Nature, the U.N. certified $6 billions' worth of emissions ""savings"" for reductions in HFC-23, a potent greenhouse gas. Yet removing the HFC-23 cost $130 million. That's a lot of waste.","['4.1.1 Policy increases costs', ""4.2.1 Green economy won't work""]",
1573,ty_pham-swann@brown.edu,1334,"(A closer analysis of the red curve shows that it is monoexponential without biexponential, and that the rapid component is close (menr not equal to 0.2 which was the rate constant for its frsvinnande). The lngsamma component r PSS lnadfrn the lngsammare deepwater process. However, we frdjupar us not into it.)",['0 No claim'],
1574,william_kattrup@brown.edu,260,"The founder of the Weather Channel is ridiculing Al Gore over his calls for action on global climate change, saying in a column that global warming is a hoax and bad science.","['1 Global warming is not happening', '5.3.2 Science is conspiracy']",
1575,ty_pham-swann@brown.edu,1335,"john a. bailo on May 31, 2008 at 11:21 pm",['0 No claim'],
1576,william_kattrup@brown.edu,261,"Nature here today has a commentary acknowledging that the warming pause is real and that it has grown into a full blown trend it is no longer just noise ! Sixteen years into the mysterious global-warming hiatus, scientists are piecing together an explanation .",['1.4 Hiatus in warming'],
1577,ty_pham-swann@brown.edu,1336,"The warming and drying that is predicted by climate alarmists to occur in many places would appear to be good news for largemouth bass, as well as for the people who love to fish for them and for many other types of fish, since an increase in temperature generally ""stimulates metabolism, and enhances growth rates of fishes,"" according to Rypel, who cites in this regard the studies of Beitinger and Fitzpatrick (1979) and Brander (1995). References",['3.2 No species impact'],
1578,william_kattrup@brown.edu,262,"We are also told that only 5% of the original sample responses were climate scientists , so if we pragmatically apply those proportions we end up with just 141 from the US, 9 from Canada and just 6 from 21 countries around the world, hardly a global consensus.",['5.1.1 No consensus'],
1579,ty_pham-swann@brown.edu,1337,"Black and Hispanic household incomes will decline by increasing amounts every year, while their food and healthcare costs will climb significantly, since those business sectors will also have to pay much more for energy. The poverty rate will increase by more than 23% for blacks and more than 26% for Hispanics.",['0 No claim'],
1580,ty_pham-swann@brown.edu,1338,"Several appliance manufacturers also support DOE's new proposed rule, which would give them a guaranteed market for pricey front loaders that would otherwise remain slow sellers. Producers admit that they don't even have to worry about consumer satisfaction with front loaders, since the public would no longer have a choice.",['0 No claim'],
1581,william_kattrup@brown.edu,263,"That is one critical questionhow much warming can we expect from a given level of emissions? Equally critical, and perhaps equally difficult, is predicting what global emissions will be over the course of the next century or more, given the vast range of dubious assumptions that have to be made about levels of economic growth, technological development, and so forth, in every country of the world, over very long time periods. Again, however, we can test the accuracy of predictions by comparing them to actual emissions today. When the NRC examined the track record of the International Panel on Climate Change in this regard, it found little reason to trust the panel's accuracy:",['5.1.4 Models are unreliable'],
1582,ty_pham-swann@brown.edu,1339,"A well-educated friend of mine, a climate-change skeptic, once told me that he didnt believe anything coming out of the big computer models that scientists use to reason about the complex nonlinear feedbacks driving the Earths climate system. He has a point: Researchers are doing the best they can in the midst of great complication and uncertainty.",['5.1.4 Models are unreliable'],
1583,ty_pham-swann@brown.edu,1340,"* This is the second time I have done this in a week, dropping a decade in the math. I think it is some subconcious process fighting aging.",['0 No claim'],
1584,ty_pham-swann@brown.edu,1341,"Karen Harbert, with the chamber, ""conceded that environmental groups have been successful in making oilsands 'the poster child' for campaigns against energy development. She described the campaign against a specific kind of oil from a specific part of the world -- Alberta -- as 'unprecedented' in the United States and the world.""",['0 No claim'],
1585,ty_pham-swann@brown.edu,1342,While perhaps one could designate some subset of models as being poorer in a,['0 No claim'],
1586,william_kattrup@brown.edu,264,"The four researchers report that ""none of the plants grown under high levels of CO 2 for 90 days presented either significant differences in fresh weight and dry weight compared with controls, or macroscopic alteration of morphogenesis (number and length of nodes/internodes, branching, leaf area and chlorosis, etc.), at any of the sampling times."" However , they did find that ""in plants grown under elevated CO 2 , a relative increase in oil yield of 32, 34 and 32% was, respectively, recorded in the first, second and third sampling-time (July, August and September),"" and they observed a ""general depression of the oxidative stress under elevated CO 2 "" that led to a ""down-regulation of leaf reactive oxygen species-scavenging enzymes under elevated CO 2 ."" What it means",['3.3.1 CO2 is plant food'],
1587,ty_pham-swann@brown.edu,1343,"It means not just reducing emissions, but eventually reaching a point of balance when the amount of heat-trapping greenhouse gases we’re putting into the atmosphere are matched by those we’re taking out through measures such as reforestation and agricultural practices that increase carbon in soils.",['0 No claim'],
1588,ty_pham-swann@brown.edu,1344,"Only in the briefs to the Supreme Court did some industry challengers argue for the first time that the Clean Air Act barred EPA from considering cost in carrying out the Good Neighbor program. Indeed, in a remarkable display of chutzpah, these challengers accused EPA in the Supreme Court of “largely ignoring” a Supreme Court cost precedent (American Trucking v. Whitman) that these challengers themselves had never cited. Further reflecting the switcheroo, scattershot nature of their Supreme Court arguments, industry had told the lower court that they were “not advocating” the implementation approach that they then turned around and argued to the Supreme Court that the statute mandated.",['0 No claim'],
1589,ty_pham-swann@brown.edu,1345,"Interestingly, reanalysis also do not seem to correctly reproduce the ocean warming rates and lie well outside the observation uncertainty at different depths and times. Both the hiatus and the net amount of heat absorbed by the ocean below 700 m are overestimated. Reanalyses are also inconsistent with ocean observations, in terms of the vertical and regional distribution of heating.","['5.1.2 Data/proxies are unreliable', '5.1.3 Temperature is unreliable']",
1590,ty_pham-swann@brown.edu,1346,"When you sign up, you’ll become a member of NRDC’s Activist Network. We will keep you informed with the latest alerts and progress reports.",['0 No claim'],
